id,criteria,baseGameWins,freeGameWins,payoutMultiplier
1641,0,0.0,0.0,0.0
1642,0,0.0,0.0,0.0
1643,basegame,3.05,0.0,3.05
1644,basegame,11.64,0.0,11.64
1645,0,0.0,0.0,0.0
1646,0,0.0,0.0,0.0
1647,0,0.0,0.0,0.0
1648,basegame,0.33,0.0,0.33
1649,0,0.0,0.0,0.0
1650,0,0.0,0.0,0.0
1651,basegame,0.35,0.0,0.35
1652,0,0.0,0.0,0.0
1653,0,0.0,0.0,0.0
1654,0,0.0,0.0,0.0
1655,0,0.0,0.0,0.0
1656,0,0.0,0.0,0.0
1657,basegame,1.67,0.0,1.67
1658,basegame,0.35,0.0,0.35
1659,0,0.0,0.0,0.0
1660,basegame,0.36,0.0,0.36
1661,0,0.0,0.0,0.0
1662,0,0.0,0.0,0.0
1663,0,0.0,0.0,0.0
1664,basegame,0.35,0.0,0.35
1665,0,0.0,0.0,0.0
1666,basegame,0.19,0.0,0.19
1667,0,0.0,0.0,0.0
1668,0,0.0,0.0,0.0
1669,0,0.0,0.0,0.0
1670,0,0.0,0.0,0.0
1671,0,0.0,0.0,0.0
1672,0,0.0,0.0,0.0
1673,basegame,0.33,0.0,0.33
1674,basegame,121.93,0.0,121.93
1675,0,0.0,0.0,0.0
1676,0,0.0,0.0,0.0
1677,basegame,14.88,0.0,14.88
1678,basegame,0.14,0.0,0.14
1679,0,0.0,0.0,0.0
1680,0,0.0,0.0,0.0
1681,0,0.0,0.0,0.0
1682,0,0.0,0.0,0.0
1683,0,0.0,0.0,0.0
1684,0,0.0,0.0,0.0
1685,0,0.0,0.0,0.0
1686,0,0.0,0.0,0.0
1687,0,0.0,0.0,0.0
1688,0,0.0,0.0,0.0
1689,0,0.0,0.0,0.0
1690,basegame,0.64,0.0,0.64
1691,0,0.0,0.0,0.0
1692,0,0.0,0.0,0.0
1693,0,0.0,0.0,0.0
1694,0,0.0,0.0,0.0
1695,0,0.0,0.0,0.0
1696,0,0.0,0.0,0.0
1697,0,0.0,0.0,0.0
1698,0,0.0,0.0,0.0
1699,0,0.0,0.0,0.0
1700,0,0.0,0.0,0.0
1701,basegame,0.74,0.0,0.74
1702,0,0.0,0.0,0.0
1703,0,0.0,0.0,0.0
1704,0,0.0,0.0,0.0
1705,0,0.0,0.0,0.0
1706,0,0.0,0.0,0.0
1707,0,0.0,0.0,0.0
1708,0,0.0,0.0,0.0
1709,0,0.0,0.0,0.0
1710,0,0.0,0.0,0.0
1711,0,0.0,0.0,0.0
1712,basegame,0.11,0.0,0.11
1713,freegame,0.0,2.18,2.18
1714,0,0.0,0.0,0.0
1715,0,0.0,0.0,0.0
1716,basegame,0.42,0.0,0.42
1717,0,0.0,0.0,0.0
1718,0,0.0,0.0,0.0
1719,0,0.0,0.0,0.0
1720,0,0.0,0.0,0.0
1721,0,0.0,0.0,0.0
1722,basegame,0.09,0.0,0.09
1723,0,0.0,0.0,0.0
1724,0,0.0,0.0,0.0
1725,basegame,0.23,0.0,0.23
1726,0,0.0,0.0,0.0
1727,0,0.0,0.0,0.0
1728,0,0.0,0.0,0.0
1729,0,0.0,0.0,0.0
1730,0,0.0,0.0,0.0
1731,0,0.0,0.0,0.0
1732,basegame,0.14,0.0,0.14
1733,0,0.0,0.0,0.0
1734,0,0.0,0.0,0.0
1735,basegame,1.59,0.0,1.59
1736,basegame,1.49,0.0,1.49
1737,basegame,0.17,0.0,0.17
1738,0,0.0,0.0,0.0
1739,0,0.0,0.0,0.0
1740,basegame,0.56,0.0,0.56
1741,0,0.0,0.0,0.0
1742,basegame,2.09,0.0,2.09
1743,0,0.0,0.0,0.0
1744,0,0.0,0.0,0.0
1745,0,0.0,0.0,0.0
1746,basegame,2.0,0.0,2.0
1747,0,0.0,0.0,0.0
1748,basegame,1.66,0.0,1.66
1749,0,0.0,0.0,0.0
1750,0,0.0,0.0,0.0
1751,basegame,2.51,0.0,2.51
1752,0,0.0,0.0,0.0
1753,0,0.0,0.0,0.0
1754,basegame,1.03,0.0,1.03
1755,basegame,2.08,0.0,2.08
1756,0,0.0,0.0,0.0
1757,0,0.0,0.0,0.0
1758,0,0.0,0.0,0.0
1759,0,0.0,0.0,0.0
1760,basegame,1.02,0.0,1.02
1761,0,0.0,0.0,0.0
1762,0,0.0,0.0,0.0
1763,0,0.0,0.0,0.0
1764,0,0.0,0.0,0.0
1765,0,0.0,0.0,0.0
1766,0,0.0,0.0,0.0
1767,0,0.0,0.0,0.0
1768,0,0.0,0.0,0.0
1769,basegame,0.22,0.0,0.22
1770,0,0.0,0.0,0.0
1771,0,0.0,0.0,0.0
1772,0,0.0,0.0,0.0
1773,0,0.0,0.0,0.0
1774,0,0.0,0.0,0.0
1775,0,0.0,0.0,0.0
1776,0,0.0,0.0,0.0
1777,0,0.0,0.0,0.0
1778,basegame,0.23,0.0,0.23
1779,freegame,0.0,0.0,0.0
1780,0,0.0,0.0,0.0
1781,0,0.0,0.0,0.0
1782,0,0.0,0.0,0.0
1783,basegame,1.86,0.0,1.86
1784,basegame,0.23,0.0,0.23
1785,0,0.0,0.0,0.0
1786,basegame,3.63,0.0,3.63
1787,0,0.0,0.0,0.0
1788,basegame,0.93,0.0,0.93
1789,0,0.0,0.0,0.0
1790,freegame,0.0,12.3,12.3
1791,basegame,11.17,0.0,11.17
1792,0,0.0,0.0,0.0
1793,basegame,0.28,0.0,0.28
1794,basegame,0.45,0.0,0.45
1795,basegame,4.12,0.0,4.12
1796,0,0.0,0.0,0.0
1797,0,0.0,0.0,0.0
1798,basegame,0.51,0.0,0.51
1799,basegame,1.4,0.0,1.4
1800,freegame,0.0,0.14,0.14
1801,basegame,1.54,0.0,1.54
1802,0,0.0,0.0,0.0
1803,0,0.0,0.0,0.0
1804,freegame,0.0,6.46,6.46
1805,0,0.0,0.0,0.0
1806,0,0.0,0.0,0.0
1807,basegame,0.09,0.0,0.09
1808,0,0.0,0.0,0.0
1809,0,0.0,0.0,0.0
1810,basegame,0.55,0.0,0.55
1811,0,0.0,0.0,0.0
1812,basegame,0.3,0.0,0.3
1813,0,0.0,0.0,0.0
1814,basegame,0.14,0.0,0.14
1815,basegame,1.59,0.0,1.59
1816,0,0.0,0.0,0.0
1817,0,0.0,0.0,0.0
1818,basegame,0.35,0.0,0.35
1819,0,0.0,0.0,0.0
1820,0,0.0,0.0,0.0
1821,0,0.0,0.0,0.0
1822,0,0.0,0.0,0.0
1823,0,0.0,0.0,0.0
1824,0,0.0,0.0,0.0
1825,0,0.0,0.0,0.0
1826,basegame,2.23,0.0,2.23
1827,basegame,0.45,0.0,0.45
1828,0,0.0,0.0,0.0
1829,0,0.0,0.0,0.0
1830,0,0.0,0.0,0.0
1831,0,0.0,0.0,0.0
1832,0,0.0,0.0,0.0
1833,0,0.0,0.0,0.0
1834,0,0.0,0.0,0.0
1835,0,0.0,0.0,0.0
1836,0,0.0,0.0,0.0
1837,0,0.0,0.0,0.0
1838,basegame,0.51,0.0,0.51
1839,0,0.0,0.0,0.0
1840,0,0.0,0.0,0.0
1841,basegame,0.14,0.0,0.14
1842,0,0.0,0.0,0.0
1843,freegame,0.0,0.0,0.0
1844,0,0.0,0.0,0.0
1845,0,0.0,0.0,0.0
1846,basegame,1.3,0.0,1.3
1847,0,0.0,0.0,0.0
1848,0,0.0,0.0,0.0
1849,0,0.0,0.0,0.0
1850,0,0.0,0.0,0.0
1851,0,0.0,0.0,0.0
1852,basegame,0.37,0.0,0.37
1853,0,0.0,0.0,0.0
1854,0,0.0,0.0,0.0
1855,0,0.0,0.0,0.0
1856,0,0.0,0.0,0.0
1857,0,0.0,0.0,0.0
1858,freegame,0.14,0.39,0.53
1859,basegame,1.21,0.0,1.21
1860,0,0.0,0.0,0.0
1861,0,0.0,0.0,0.0
1862,basegame,1.86,0.0,1.86
1863,basegame,0.84,0.0,0.84
1864,0,0.0,0.0,0.0
1865,basegame,2.42,0.0,2.42
1866,basegame,0.17,0.0,0.17
1867,0,0.0,0.0,0.0
1868,basegame,2.51,0.0,2.51
1869,basegame,0.23,0.0,0.23
1870,basegame,0.66,0.0,0.66
1871,0,0.0,0.0,0.0
1872,basegame,0.09,0.0,0.09
1873,basegame,1.81,0.0,1.81
1874,0,0.0,0.0,0.0
1875,0,0.0,0.0,0.0
1876,basegame,1.21,0.0,1.21
1877,0,0.0,0.0,0.0
1878,0,0.0,0.0,0.0
1879,0,0.0,0.0,0.0
1880,0,0.0,0.0,0.0
1881,basegame,0.42,0.0,0.42
1882,0,0.0,0.0,0.0
1883,basegame,2.85,0.0,2.85
1884,0,0.0,0.0,0.0
1885,0,0.0,0.0,0.0
1886,0,0.0,0.0,0.0
1887,0,0.0,0.0,0.0
1888,0,0.0,0.0,0.0
1889,0,0.0,0.0,0.0
1890,0,0.0,0.0,0.0
1891,0,0.0,0.0,0.0
1892,0,0.0,0.0,0.0
1893,0,0.0,0.0,0.0
1894,basegame,1.15,0.0,1.15
1895,0,0.0,0.0,0.0
1896,0,0.0,0.0,0.0
1897,basegame,0.61,0.0,0.61
1898,0,0.0,0.0,0.0
1899,0,0.0,0.0,0.0
1900,0,0.0,0.0,0.0
1901,0,0.0,0.0,0.0
1902,freegame,0.0,6.31,6.31
1903,0,0.0,0.0,0.0
1904,0,0.0,0.0,0.0
1905,0,0.0,0.0,0.0
1906,basegame,0.56,0.0,0.56
1907,basegame,0.33,0.0,0.33
1908,0,0.0,0.0,0.0
1909,basegame,0.42,0.0,0.42
1910,0,0.0,0.0,0.0
1911,0,0.0,0.0,0.0
1912,basegame,1.12,0.0,1.12
1913,0,0.0,0.0,0.0
1914,0,0.0,0.0,0.0
1915,0,0.0,0.0,0.0
1916,0,0.0,0.0,0.0
1917,basegame,0.35,0.0,0.35
1918,basegame,0.56,0.0,0.56
1919,0,0.0,0.0,0.0
1920,freegame,0.0,11.96,11.96
1921,0,0.0,0.0,0.0
1922,basegame,0.09,0.0,0.09
1923,basegame,3.72,0.0,3.72
1924,basegame,2.6,0.0,2.6
1925,0,0.0,0.0,0.0
1926,0,0.0,0.0,0.0
1927,0,0.0,0.0,0.0
1928,0,0.0,0.0,0.0
1929,basegame,0.19,0.0,0.19
1930,basegame,0.42,0.0,0.42
1931,0,0.0,0.0,0.0
1932,0,0.0,0.0,0.0
1933,0,0.0,0.0,0.0
1934,0,0.0,0.0,0.0
1935,basegame,0.92,0.0,0.92
1936,0,0.0,0.0,0.0
1937,basegame,0.09,0.0,0.09
1938,basegame,2.64,0.0,2.64
1939,0,0.0,0.0,0.0
1940,basegame,0.11,0.0,0.11
1941,basegame,0.5,0.0,0.5
1942,basegame,0.8,0.0,0.8
1943,basegame,4.14,0.0,4.14
1944,basegame,0.17,0.0,0.17
1945,0,0.0,0.0,0.0
1946,basegame,3.81,0.0,3.81
1947,0,0.0,0.0,0.0
1948,0,0.0,0.0,0.0
1949,0,0.0,0.0,0.0
1950,0,0.0,0.0,0.0
1951,0,0.0,0.0,0.0
1952,0,0.0,0.0,0.0
1953,basegame,1.81,0.0,1.81
1954,0,0.0,0.0,0.0
1955,0,0.0,0.0,0.0
1956,0,0.0,0.0,0.0
1957,0,0.0,0.0,0.0
1958,0,0.0,0.0,0.0
1959,basegame,3.16,0.0,3.16
1960,0,0.0,0.0,0.0
1961,0,0.0,0.0,0.0
1962,0,0.0,0.0,0.0
1963,0,0.0,0.0,0.0
1964,0,0.0,0.0,0.0
1965,0,0.0,0.0,0.0
1966,0,0.0,0.0,0.0
1967,0,0.0,0.0,0.0
1968,freegame,0.0,4.74,4.74
1969,0,0.0,0.0,0.0
1970,basegame,0.47,0.0,0.47
1971,0,0.0,0.0,0.0
1972,0,0.0,0.0,0.0
1973,0,0.0,0.0,0.0
1974,0,0.0,0.0,0.0
1975,0,0.0,0.0,0.0
1976,basegame,8.74,0.0,8.74
1977,0,0.0,0.0,0.0
1978,0,0.0,0.0,0.0
1979,0,0.0,0.0,0.0
1980,0,0.0,0.0,0.0
1981,basegame,0.22,0.0,0.22
1982,0,0.0,0.0,0.0
1983,0,0.0,0.0,0.0
1984,0,0.0,0.0,0.0
1985,0,0.0,0.0,0.0
1986,0,0.0,0.0,0.0
1987,0,0.0,0.0,0.0
1988,basegame,3.35,0.0,3.35
1989,basegame,4.46,0.0,4.46
1990,0,0.0,0.0,0.0
1991,freegame,0.0,0.0,0.0
1992,0,0.0,0.0,0.0
1993,0,0.0,0.0,0.0
1994,0,0.0,0.0,0.0
1995,0,0.0,0.0,0.0
1996,0,0.0,0.0,0.0
1997,0,0.0,0.0,0.0
1998,0,0.0,0.0,0.0
1999,0,0.0,0.0,0.0
2000,basegame,1.12,0.0,1.12
2001,0,0.0,0.0,0.0
2002,basegame,0.17,0.0,0.17
2003,0,0.0,0.0,0.0
2004,0,0.0,0.0,0.0
2005,0,0.0,0.0,0.0
2006,0,0.0,0.0,0.0
2007,0,0.0,0.0,0.0
2008,0,0.0,0.0,0.0
2009,0,0.0,0.0,0.0
2010,basegame,0.19,0.0,0.19
2011,0,0.0,0.0,0.0
2012,0,0.0,0.0,0.0
2013,0,0.0,0.0,0.0
2014,0,0.0,0.0,0.0
2015,0,0.0,0.0,0.0
2016,0,0.0,0.0,0.0
2017,0,0.0,0.0,0.0
2018,0,0.0,0.0,0.0
2019,basegame,0.45,0.0,0.45
2020,freegame,0.0,17.06,17.06
2021,basegame,1.93,0.0,1.93
2022,0,0.0,0.0,0.0
2023,0,0.0,0.0,0.0
2024,0,0.0,0.0,0.0
2025,0,0.0,0.0,0.0
2026,0,0.0,0.0,0.0
2027,0,0.0,0.0,0.0
2028,0,0.0,0.0,0.0
2029,0,0.0,0.0,0.0
2030,0,0.0,0.0,0.0
2031,0,0.0,0.0,0.0
2032,0,0.0,0.0,0.0
2033,0,0.0,0.0,0.0
2034,0,0.0,0.0,0.0
2035,basegame,0.09,0.0,0.09
2036,0,0.0,0.0,0.0
2037,0,0.0,0.0,0.0
2038,0,0.0,0.0,0.0
2039,0,0.0,0.0,0.0
2040,basegame,0.09,0.0,0.09
2041,0,0.0,0.0,0.0
2042,0,0.0,0.0,0.0
2043,0,0.0,0.0,0.0
2044,0,0.0,0.0,0.0
2045,0,0.0,0.0,0.0
2046,0,0.0,0.0,0.0
2047,0,0.0,0.0,0.0
2048,0,0.0,0.0,0.0
2049,basegame,0.35,0.0,0.35
2050,0,0.0,0.0,0.0
2051,0,0.0,0.0,0.0
2052,basegame,0.11,0.0,0.11
2053,basegame,0.35,0.0,0.35
2054,0,0.0,0.0,0.0
2055,0,0.0,0.0,0.0
2056,basegame,0.74,0.0,0.74
2057,basegame,0.74,0.0,0.74
2058,0,0.0,0.0,0.0
2059,0,0.0,0.0,0.0
2060,0,0.0,0.0,0.0
2061,0,0.0,0.0,0.0
2062,0,0.0,0.0,0.0
2063,0,0.0,0.0,0.0
2064,0,0.0,0.0,0.0
2065,basegame,2.23,0.0,2.23
2066,0,0.0,0.0,0.0
2067,0,0.0,0.0,0.0
2068,0,0.0,0.0,0.0
2069,0,0.0,0.0,0.0
2070,0,0.0,0.0,0.0
2071,basegame,0.28,0.0,0.28
2072,0,0.0,0.0,0.0
2073,0,0.0,0.0,0.0
2074,basegame,15.41,0.0,15.41
2075,0,0.0,0.0,0.0
2076,basegame,4.46,0.0,4.46
2077,basegame,1.49,0.0,1.49
2078,0,0.0,0.0,0.0
2079,basegame,0.28,0.0,0.28
2080,basegame,0.42,0.0,0.42
2081,0,0.0,0.0,0.0
2082,0,0.0,0.0,0.0
2083,0,0.0,0.0,0.0
2084,0,0.0,0.0,0.0
2085,0,0.0,0.0,0.0
2086,0,0.0,0.0,0.0
2087,0,0.0,0.0,0.0
2088,0,0.0,0.0,0.0
2089,0,0.0,0.0,0.0
2090,freegame,0.0,0.84,0.84
2091,freegame,0.0,0.05,0.05
2092,0,0.0,0.0,0.0
2093,0,0.0,0.0,0.0
2094,0,0.0,0.0,0.0
2095,0,0.0,0.0,0.0
2096,0,0.0,0.0,0.0
2097,0,0.0,0.0,0.0
2098,0,0.0,0.0,0.0
2099,basegame,1.21,0.0,1.21
2100,basegame,1.84,0.0,1.84
2101,basegame,0.17,0.0,0.17
2102,0,0.0,0.0,0.0
2103,0,0.0,0.0,0.0
2104,0,0.0,0.0,0.0
2105,0,0.0,0.0,0.0
2106,0,0.0,0.0,0.0
2107,0,0.0,0.0,0.0
2108,0,0.0,0.0,0.0
2109,0,0.0,0.0,0.0
2110,0,0.0,0.0,0.0
2111,freegame,1.11,0.07,1.18
2112,0,0.0,0.0,0.0
2113,basegame,0.11,0.0,0.11
2114,0,0.0,0.0,0.0
2115,0,0.0,0.0,0.0
2116,0,0.0,0.0,0.0
2117,0,0.0,0.0,0.0
2118,0,0.0,0.0,0.0
2119,0,0.0,0.0,0.0
2120,basegame,0.51,0.0,0.51
2121,0,0.0,0.0,0.0
2122,basegame,28.51,0.0,28.51
2123,0,0.0,0.0,0.0
2124,freegame,0.0,0.06,0.06
2125,basegame,0.09,0.0,0.09
2126,0,0.0,0.0,0.0
2127,0,0.0,0.0,0.0
2128,0,0.0,0.0,0.0
2129,0,0.0,0.0,0.0
2130,basegame,0.84,0.0,0.84
2131,0,0.0,0.0,0.0
2132,freegame,0.0,2.72,2.72
2133,0,0.0,0.0,0.0
2134,0,0.0,0.0,0.0
2135,0,0.0,0.0,0.0
2136,basegame,7.34,0.0,7.34
2137,0,0.0,0.0,0.0
2138,0,0.0,0.0,0.0
2139,freegame,0.0,0.09,0.09
2140,0,0.0,0.0,0.0
2141,0,0.0,0.0,0.0
2142,basegame,0.8,0.0,0.8
2143,0,0.0,0.0,0.0
2144,basegame,2.51,0.0,2.51
2145,0,0.0,0.0,0.0
2146,basegame,0.84,0.0,0.84
2147,basegame,13.61,0.0,13.61
2148,basegame,0.09,0.0,0.09
2149,basegame,0.22,0.0,0.22
2150,0,0.0,0.0,0.0
2151,0,0.0,0.0,0.0
2152,basegame,20.37,0.0,20.37
2153,0,0.0,0.0,0.0
2154,0,0.0,0.0,0.0
2155,0,0.0,0.0,0.0
2156,0,0.0,0.0,0.0
2157,basegame,0.42,0.0,0.42
2158,0,0.0,0.0,0.0
2159,0,0.0,0.0,0.0
2160,0,0.0,0.0,0.0
2161,0,0.0,0.0,0.0
2162,basegame,0.09,0.0,0.09
2163,0,0.0,0.0,0.0
2164,basegame,5.02,0.0,5.02
2165,0,0.0,0.0,0.0
2166,0,0.0,0.0,0.0
2167,0,0.0,0.0,0.0
2168,basegame,1.31,0.0,1.31
2169,0,0.0,0.0,0.0
2170,0,0.0,0.0,0.0
2171,0,0.0,0.0,0.0
2172,0,0.0,0.0,0.0
2173,basegame,0.17,0.0,0.17
2174,0,0.0,0.0,0.0
2175,basegame,1.67,0.0,1.67
2176,0,0.0,0.0,0.0
2177,basegame,2.64,0.0,2.64
2178,0,0.0,0.0,0.0
2179,basegame,0.09,0.0,0.09
2180,0,0.0,0.0,0.0
2181,0,0.0,0.0,0.0
2182,0,0.0,0.0,0.0
2183,0,0.0,0.0,0.0
2184,basegame,1.86,0.0,1.86
2185,basegame,0.28,0.0,0.28
2186,basegame,1.5,0.0,1.5
2187,0,0.0,0.0,0.0
2188,0,0.0,0.0,0.0
2189,basegame,0.35,0.0,0.35
2190,0,0.0,0.0,0.0
2191,0,0.0,0.0,0.0
2192,0,0.0,0.0,0.0
2193,0,0.0,0.0,0.0
2194,0,0.0,0.0,0.0
2195,0,0.0,0.0,0.0
2196,0,0.0,0.0,0.0
2197,0,0.0,0.0,0.0
2198,basegame,0.09,0.0,0.09
2199,basegame,5.02,0.0,5.02
2200,freegame,0.0,0.01,0.01
2201,basegame,5.86,0.0,5.86
2202,0,0.0,0.0,0.0
2203,basegame,0.23,0.0,0.23
2204,basegame,0.28,0.0,0.28
2205,0,0.0,0.0,0.0
2206,basegame,0.93,0.0,0.93
2207,0,0.0,0.0,0.0
2208,0,0.0,0.0,0.0
2209,0,0.0,0.0,0.0
2210,0,0.0,0.0,0.0
2211,0,0.0,0.0,0.0
2212,basegame,0.74,0.0,0.74
2213,0,0.0,0.0,0.0
2214,basegame,0.2,0.0,0.2
2215,0,0.0,0.0,0.0
2216,0,0.0,0.0,0.0
2217,0,0.0,0.0,0.0
2218,0,0.0,0.0,0.0
2219,basegame,1.86,0.0,1.86
2220,basegame,2.23,0.0,2.23
2221,0,0.0,0.0,0.0
2222,0,0.0,0.0,0.0
2223,0,0.0,0.0,0.0
2224,0,0.0,0.0,0.0
2225,0,0.0,0.0,0.0
2226,0,0.0,0.0,0.0
2227,0,0.0,0.0,0.0
2228,0,0.0,0.0,0.0
2229,basegame,10.08,0.0,10.08
2230,0,0.0,0.0,0.0
2231,0,0.0,0.0,0.0
2232,0,0.0,0.0,0.0
2233,basegame,1.12,0.0,1.12
2234,0,0.0,0.0,0.0
2235,0,0.0,0.0,0.0
2236,0,0.0,0.0,0.0
2237,basegame,0.8,0.0,0.8
2238,0,0.0,0.0,0.0
2239,0,0.0,0.0,0.0
2240,0,0.0,0.0,0.0
2241,0,0.0,0.0,0.0
2242,0,0.0,0.0,0.0
2243,0,0.0,0.0,0.0
2244,0,0.0,0.0,0.0
2245,0,0.0,0.0,0.0
2246,0,0.0,0.0,0.0
2247,0,0.0,0.0,0.0
2248,0,0.0,0.0,0.0
2249,0,0.0,0.0,0.0
2250,0,0.0,0.0,0.0
2251,basegame,1.02,0.0,1.02
2252,0,0.0,0.0,0.0
2253,basegame,0.09,0.0,0.09
2254,0,0.0,0.0,0.0
2255,basegame,0.17,0.0,0.17
2256,0,0.0,0.0,0.0
2257,0,0.0,0.0,0.0
2258,basegame,3.21,0.0,3.21
2259,0,0.0,0.0,0.0
2260,freegame,0.0,0.0,0.0
2261,basegame,0.63,0.0,0.63
2262,0,0.0,0.0,0.0
2263,0,0.0,0.0,0.0
2264,basegame,0.47,0.0,0.47
2265,0,0.0,0.0,0.0
2266,0,0.0,0.0,0.0
2267,0,0.0,0.0,0.0
2268,0,0.0,0.0,0.0
2269,basegame,0.33,0.0,0.33
2270,basegame,0.35,0.0,0.35
2271,0,0.0,0.0,0.0
2272,0,0.0,0.0,0.0
2273,0,0.0,0.0,0.0
2274,0,0.0,0.0,0.0
2275,freegame,0.28,0.31,0.59
2276,0,0.0,0.0,0.0
2277,basegame,0.11,0.0,0.11
2278,0,0.0,0.0,0.0
2279,0,0.0,0.0,0.0
2280,0,0.0,0.0,0.0
2281,0,0.0,0.0,0.0
2282,0,0.0,0.0,0.0
2283,0,0.0,0.0,0.0
2284,0,0.0,0.0,0.0
2285,0,0.0,0.0,0.0
2286,basegame,0.23,0.0,0.23
2287,0,0.0,0.0,0.0
2288,0,0.0,0.0,0.0
2289,0,0.0,0.0,0.0
2290,0,0.0,0.0,0.0
2291,0,0.0,0.0,0.0
2292,basegame,1.4,0.0,1.4
2293,freegame,0.0,0.0,0.0
2294,basegame,1.35,0.0,1.35
2295,basegame,0.14,0.0,0.14
2296,freegame,0.0,1.86,1.86
2297,0,0.0,0.0,0.0
2298,basegame,8.18,0.0,8.18
2299,basegame,0.35,0.0,0.35
2300,0,0.0,0.0,0.0
2301,0,0.0,0.0,0.0
2302,0,0.0,0.0,0.0
2303,basegame,9.33,0.0,9.33
2304,0,0.0,0.0,0.0
2305,0,0.0,0.0,0.0
2306,basegame,0.28,0.0,0.28
2307,0,0.0,0.0,0.0
2308,basegame,5.95,0.0,5.95
2309,basegame,27.85,0.0,27.85
2310,0,0.0,0.0,0.0
2311,0,0.0,0.0,0.0
2312,basegame,0.35,0.0,0.35
2313,basegame,0.47,0.0,0.47
2314,0,0.0,0.0,0.0
2315,basegame,0.74,0.0,0.74
2316,0,0.0,0.0,0.0
2317,basegame,0.14,0.0,0.14
2318,0,0.0,0.0,0.0
2319,0,0.0,0.0,0.0
2320,0,0.0,0.0,0.0
2321,0,0.0,0.0,0.0
2322,0,0.0,0.0,0.0
2323,0,0.0,0.0,0.0
2324,freegame,0.0,0.11,0.11
2325,0,0.0,0.0,0.0
2326,0,0.0,0.0,0.0
2327,0,0.0,0.0,0.0
2328,basegame,0.74,0.0,0.74
2329,basegame,0.09,0.0,0.09
2330,0,0.0,0.0,0.0
2331,0,0.0,0.0,0.0
2332,0,0.0,0.0,0.0
2333,basegame,0.23,0.0,0.23
2334,basegame,1.68,0.0,1.68
2335,basegame,2.23,0.0,2.23
2336,0,0.0,0.0,0.0
2337,0,0.0,0.0,0.0
2338,0,0.0,0.0,0.0
2339,basegame,0.22,0.0,0.22
2340,freegame,0.0,10.14,10.14
2341,0,0.0,0.0,0.0
2342,0,0.0,0.0,0.0
2343,0,0.0,0.0,0.0
2344,basegame,0.09,0.0,0.09
2345,basegame,0.93,0.0,0.93
2346,0,0.0,0.0,0.0
2347,basegame,0.17,0.0,0.17
2348,0,0.0,0.0,0.0
2349,basegame,0.52,0.0,0.52
2350,0,0.0,0.0,0.0
2351,0,0.0,0.0,0.0
2352,basegame,1.02,0.0,1.02
2353,0,0.0,0.0,0.0
2354,0,0.0,0.0,0.0
2355,0,0.0,0.0,0.0
2356,basegame,1.96,0.0,1.96
2357,0,0.0,0.0,0.0
2358,0,0.0,0.0,0.0
2359,0,0.0,0.0,0.0
2360,0,0.0,0.0,0.0
2361,0,0.0,0.0,0.0
2362,0,0.0,0.0,0.0
2363,basegame,0.09,0.0,0.09
2364,basegame,13.95,0.0,13.95
2365,0,0.0,0.0,0.0
2366,0,0.0,0.0,0.0
2367,0,0.0,0.0,0.0
2368,0,0.0,0.0,0.0
2369,0,0.0,0.0,0.0
2370,0,0.0,0.0,0.0
2371,0,0.0,0.0,0.0
2372,0,0.0,0.0,0.0
2373,basegame,0.45,0.0,0.45
2374,0,0.0,0.0,0.0
2375,0,0.0,0.0,0.0
2376,0,0.0,0.0,0.0
2377,0,0.0,0.0,0.0
2378,0,0.0,0.0,0.0
2379,0,0.0,0.0,0.0
2380,0,0.0,0.0,0.0
2381,0,0.0,0.0,0.0
2382,basegame,19.15,0.0,19.15
2383,freegame,0.0,0.0,0.0
2384,0,0.0,0.0,0.0
2385,0,0.0,0.0,0.0
2386,0,0.0,0.0,0.0
2387,basegame,0.47,0.0,0.47
2388,basegame,0.84,0.0,0.84
2389,0,0.0,0.0,0.0
2390,0,0.0,0.0,0.0
2391,basegame,2.51,0.0,2.51
2392,0,0.0,0.0,0.0
2393,basegame,1.12,0.0,1.12
2394,0,0.0,0.0,0.0
2395,basegame,3.45,0.0,3.45
2396,0,0.0,0.0,0.0
2397,0,0.0,0.0,0.0
2398,0,0.0,0.0,0.0
2399,0,0.0,0.0,0.0
2400,0,0.0,0.0,0.0
2401,basegame,0.47,0.0,0.47
2402,basegame,1.02,0.0,1.02
2403,basegame,0.14,0.0,0.14
2404,freegame,0.0,20.58,20.58
2405,0,0.0,0.0,0.0
2406,0,0.0,0.0,0.0
2407,0,0.0,0.0,0.0
2408,0,0.0,0.0,0.0
2409,0,0.0,0.0,0.0
2410,0,0.0,0.0,0.0
2411,basegame,0.52,0.0,0.52
2412,0,0.0,0.0,0.0
2413,0,0.0,0.0,0.0
2414,0,0.0,0.0,0.0
2415,0,0.0,0.0,0.0
2416,0,0.0,0.0,0.0
2417,freegame,0.0,0.0,0.0
2418,0,0.0,0.0,0.0
2419,0,0.0,0.0,0.0
2420,0,0.0,0.0,0.0
2421,0,0.0,0.0,0.0
2422,0,0.0,0.0,0.0
2423,0,0.0,0.0,0.0
2424,0,0.0,0.0,0.0
2425,basegame,3.29,0.0,3.29
2426,0,0.0,0.0,0.0
2427,basegame,4.51,0.0,4.51
2428,0,0.0,0.0,0.0
2429,basegame,2.59,0.0,2.59
2430,0,0.0,0.0,0.0
2431,basegame,5.02,0.0,5.02
2432,0,0.0,0.0,0.0
2433,basegame,10.32,0.0,10.32
